,no2poly_m3_h,fe_m3_h,ts_mg_L,no2con_hz,no2conp_hz,feed_m3_h,dehydro_hz,screw_mm,no1poly_m3_h,con_pre_mpa
7009,1.75,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7010,1.75,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7011,1.75,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7012,1.75,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7013,1.75,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7014,1.75,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7015,1.75,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7016,1.75,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7017,1.75,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7018,1.75,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7019,1.75,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7020,1.75,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7021,1.75,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7022,1.75,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7023,1.75,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7024,1.75,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7025,1.75,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7026,1.75,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7027,1.75,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7028,1.75,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7029,1.75,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7030,1.75,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7031,1.75,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7032,1.75,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7033,1.75,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7034,1.75,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7035,1.75,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7036,1.75,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7037,1.75,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7038,1.75,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7039,1.75,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7040,1.75,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7041,1.75,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7042,1.75,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7043,1.75,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7044,1.75,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7045,1.75,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7046,1.75,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7047,1.75,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7048,1.75,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7049,1.75,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7050,1.75,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7051,1.75,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7052,1.75,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7053,1.75,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7054,1.75,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7055,1.75,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7056,1.75,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7057,1.75,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7058,1.75,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7059,1.75,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7060,1.75,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7061,1.75,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7062,1.75,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7063,1.75,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7064,1.75,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7065,1.75,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7066,1.75,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7067,1.75,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7068,1.75,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7069,1.75,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7070,1.75,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7071,1.75,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7072,1.75,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7073,1.75,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7074,1.75,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7075,1.75,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7076,1.75,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7077,1.75,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7078,1.75,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7079,1.75,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7080,1.75,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7081,1.75,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7082,1.75,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7083,1.75,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7084,1.75,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7085,1.75,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7086,1.75,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7087,1.75,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7088,1.75,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7089,1.75,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7090,1.75,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7091,1.75,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7092,1.75,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7093,1.75,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7094,1.75,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7095,1.75,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7096,1.75,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7097,1.75,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7098,1.75,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7099,1.75,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7100,1.7750000000000001,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7101,1.7750000000000001,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7102,1.7750000000000001,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7103,1.7750000000000001,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7104,1.7750000000000001,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7105,1.7750000000000001,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7106,1.7750000000000001,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7107,1.7750000000000001,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7108,1.7750000000000001,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7109,1.7750000000000001,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7110,1.7750000000000001,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7111,1.7750000000000001,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7112,1.7750000000000001,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7113,1.7750000000000001,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7114,1.7750000000000001,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7115,1.7750000000000001,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7116,1.7750000000000001,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7117,1.7750000000000001,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7118,1.7750000000000001,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7119,1.7750000000000001,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7120,1.7750000000000001,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7121,1.7750000000000001,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7122,1.7750000000000001,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7123,1.7750000000000001,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7124,1.7750000000000001,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7125,1.7750000000000001,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7126,1.7750000000000001,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7127,1.7750000000000001,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7128,1.7750000000000001,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7129,1.7750000000000001,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7130,1.7750000000000001,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7131,1.7750000000000001,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7132,1.7750000000000001,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7133,1.7750000000000001,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7134,1.7750000000000001,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7135,1.7750000000000001,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7136,1.7750000000000001,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7137,1.7750000000000001,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7138,1.7750000000000001,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7139,1.7750000000000001,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7140,1.7750000000000001,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7141,1.7750000000000001,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7142,1.7750000000000001,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7143,1.7750000000000001,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7144,1.7750000000000001,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7145,1.7750000000000001,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7146,1.7750000000000001,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7147,1.7750000000000001,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7148,1.7750000000000001,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7149,1.7750000000000001,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7150,1.7750000000000001,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7151,1.7750000000000001,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7152,1.7750000000000001,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7153,1.7750000000000001,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7154,1.7750000000000001,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7155,1.7750000000000001,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7156,1.7750000000000001,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7157,1.7750000000000001,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7158,1.7750000000000001,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7159,1.7750000000000001,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7160,1.7750000000000001,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7161,1.7750000000000001,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7162,1.7750000000000001,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7163,1.7750000000000001,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7164,1.7750000000000001,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7165,1.7750000000000001,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7166,1.7750000000000001,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7167,1.7750000000000001,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7168,1.7750000000000001,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7169,1.7750000000000001,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7170,1.7750000000000001,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7171,1.7750000000000001,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7172,1.7750000000000001,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7173,1.7750000000000001,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7174,1.7750000000000001,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7175,1.7750000000000001,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7176,1.7750000000000001,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7177,1.7750000000000001,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7178,1.7750000000000001,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7179,1.7750000000000001,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7180,1.7750000000000001,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7181,1.7750000000000001,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7182,1.7750000000000001,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7183,1.7750000000000001,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7184,1.7750000000000001,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7185,1.7750000000000001,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7186,1.7750000000000001,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7187,1.7750000000000001,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7188,1.7750000000000001,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7189,1.7750000000000001,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7190,1.7750000000000001,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7191,1.7750000000000001,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7192,1.7750000000000001,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7193,1.7750000000000001,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7194,1.7750000000000001,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7195,1.7750000000000001,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7196,1.7750000000000001,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7197,1.7750000000000001,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7198,1.7750000000000001,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7199,1.7750000000000001,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7200,1.8,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7201,1.8,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7202,1.8,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7203,1.8,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7204,1.8,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7205,1.8,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7206,1.8,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7207,1.8,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7208,1.8,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7209,1.8,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7210,1.8,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7211,1.8,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7212,1.8,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7213,1.8,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7214,1.8,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7215,1.8,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7216,1.8,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7217,1.8,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7218,1.8,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7219,1.8,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7220,1.8,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7221,1.8,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7222,1.8,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7223,1.8,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7224,1.8,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7225,1.8,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7226,1.8,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7227,1.8,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7228,1.8,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7229,1.8,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7230,1.8,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7231,1.8,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7232,1.8,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7233,1.8,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7234,1.8,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7235,1.8,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7236,1.8,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7237,1.8,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7238,1.8,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7239,1.8,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7240,1.8,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7241,1.8,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7242,1.8,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7243,1.8,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7244,1.8,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7245,1.8,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7246,1.8,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7247,1.8,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7248,1.8,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7249,1.8,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7250,1.8,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7251,1.8,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7252,1.8,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7253,1.8,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7254,1.8,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7255,1.8,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7256,1.8,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7257,1.8,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7258,1.8,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7259,1.8,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7260,1.8,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7261,1.8,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7262,1.8,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7263,1.8,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7264,1.8,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7265,1.8,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7266,1.8,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7267,1.8,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7268,1.8,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7269,1.8,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7270,1.8,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7271,1.8,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7272,1.8,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7273,1.8,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7274,1.8,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7275,1.8,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7276,1.8,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7277,1.8,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7278,1.8,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7279,1.8,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7280,1.8,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7281,1.8,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7282,1.8,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7283,1.8,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7284,1.8,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7285,1.8,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7286,1.8,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7287,1.8,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7288,1.8,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7289,1.8,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7290,1.8,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7291,1.8,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7292,1.8,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7293,1.8,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7294,1.8,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7295,1.8,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7296,1.8,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7297,1.8,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7298,1.8,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7299,1.8,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
7300,1.8250000000000002,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
