,ts_g_l,feed_m3_h,thr_kgts_h,poly_per_ts,fe_per_ts,str_rpm,con_rpm,ts_rpm,plugs_rpm,pitch_mm
1216,11.847600000000007,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1217,11.847600000000007,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1218,11.847600000000007,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1219,11.847600000000007,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1220,11.847600000000007,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1221,11.847600000000007,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1222,11.847600000000007,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1223,11.847600000000007,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1224,11.847600000000007,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1225,11.847600000000007,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1226,11.847600000000007,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1227,11.847600000000007,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1228,11.847600000000007,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1229,11.847600000000007,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1230,11.847600000000007,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1231,11.847600000000007,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1232,11.847600000000007,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1233,11.847600000000007,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1234,11.847600000000007,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1235,11.847600000000007,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1236,11.847600000000007,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1237,11.847600000000007,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1238,11.847600000000007,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1239,11.847600000000007,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1240,11.847600000000007,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1241,11.847600000000007,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1242,11.847600000000007,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1243,11.847600000000007,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1244,11.847600000000007,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1245,11.847600000000007,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1246,11.847600000000007,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1247,11.847600000000007,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1248,11.847600000000007,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1249,11.847600000000007,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1250,12.115000000000007,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1251,12.115000000000007,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1252,12.115000000000007,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1253,12.115000000000007,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1254,12.115000000000007,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1255,12.115000000000007,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1256,12.115000000000007,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1257,12.115000000000007,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1258,12.115000000000007,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1259,12.115000000000007,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1260,12.115000000000007,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1261,12.115000000000007,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1262,12.115000000000007,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1263,12.115000000000007,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1264,12.115000000000007,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1265,12.115000000000007,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1266,12.115000000000007,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1267,12.115000000000007,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1268,12.115000000000007,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1269,12.115000000000007,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1270,12.115000000000007,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1271,12.115000000000007,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1272,12.115000000000007,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1273,12.115000000000007,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1274,12.115000000000007,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1275,12.115000000000007,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1276,12.115000000000007,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1277,12.115000000000007,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1278,12.115000000000007,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1279,12.115000000000007,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1280,12.115000000000007,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1281,12.115000000000007,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1282,12.115000000000007,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1283,12.115000000000007,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1284,12.115000000000007,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1285,12.115000000000007,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1286,12.115000000000007,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1287,12.115000000000007,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1288,12.115000000000007,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1289,12.115000000000007,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1290,12.115000000000007,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1291,12.115000000000007,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1292,12.115000000000007,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1293,12.115000000000007,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1294,12.115000000000007,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1295,12.115000000000007,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1296,12.115000000000007,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1297,12.115000000000007,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1298,12.115000000000007,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1299,12.115000000000007,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1300,12.382400000000008,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1301,12.382400000000008,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1302,12.382400000000008,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1303,12.382400000000008,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1304,12.382400000000008,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1305,12.382400000000008,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1306,12.382400000000008,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1307,12.382400000000008,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1308,12.382400000000008,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1309,12.382400000000008,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1310,12.382400000000008,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1311,12.382400000000008,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1312,12.382400000000008,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1313,12.382400000000008,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1314,12.382400000000008,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1315,12.382400000000008,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1316,12.382400000000008,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1317,12.382400000000008,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1318,12.382400000000008,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1319,12.382400000000008,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1320,12.382400000000008,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1321,12.382400000000008,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1322,12.382400000000008,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1323,12.382400000000008,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1324,12.382400000000008,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1325,12.382400000000008,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1326,12.382400000000008,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1327,12.382400000000008,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1328,12.382400000000008,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1329,12.382400000000008,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1330,12.382400000000008,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1331,12.382400000000008,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1332,12.382400000000008,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1333,12.382400000000008,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1334,12.382400000000008,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1335,12.382400000000008,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1336,12.382400000000008,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1337,12.382400000000008,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1338,12.382400000000008,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1339,12.382400000000008,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1340,12.382400000000008,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1341,12.382400000000008,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1342,12.382400000000008,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1343,12.382400000000008,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1344,12.382400000000008,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1345,12.382400000000008,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1346,12.382400000000008,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1347,12.382400000000008,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1348,12.382400000000008,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1349,12.382400000000008,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1350,12.649800000000008,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1351,12.649800000000008,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1352,12.649800000000008,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1353,12.649800000000008,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1354,12.649800000000008,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1355,12.649800000000008,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1356,12.649800000000008,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1357,12.649800000000008,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1358,12.649800000000008,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1359,12.649800000000008,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1360,12.649800000000008,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1361,12.649800000000008,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1362,12.649800000000008,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1363,12.649800000000008,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1364,12.649800000000008,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1365,12.649800000000008,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1366,12.649800000000008,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1367,12.649800000000008,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1368,12.649800000000008,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1369,12.649800000000008,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1370,12.649800000000008,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1371,12.649800000000008,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1372,12.649800000000008,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1373,12.649800000000008,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1374,12.649800000000008,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1375,12.649800000000008,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1376,12.649800000000008,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1377,12.649800000000008,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1378,12.649800000000008,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1379,12.649800000000008,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1380,12.649800000000008,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1381,12.649800000000008,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1382,12.649800000000008,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1383,12.649800000000008,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1384,12.649800000000008,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1385,12.649800000000008,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1386,12.649800000000008,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1387,12.649800000000008,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1388,12.649800000000008,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1389,12.649800000000008,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1390,12.649800000000008,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1391,12.649800000000008,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1392,12.649800000000008,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1393,12.649800000000008,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1394,12.649800000000008,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1395,12.649800000000008,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1396,12.649800000000008,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1397,12.649800000000008,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1398,12.649800000000008,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1399,12.649800000000008,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1400,12.917200000000008,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1401,12.917200000000008,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1402,12.917200000000008,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1403,12.917200000000008,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1404,12.917200000000008,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1405,12.917200000000008,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1406,12.917200000000008,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1407,12.917200000000008,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1408,12.917200000000008,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1409,12.917200000000008,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1410,12.917200000000008,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1411,12.917200000000008,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1412,12.917200000000008,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1413,12.917200000000008,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1414,12.917200000000008,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1415,12.917200000000008,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1416,12.917200000000008,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1417,12.917200000000008,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1418,12.917200000000008,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1419,12.917200000000008,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1420,12.917200000000008,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1421,12.917200000000008,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1422,12.917200000000008,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1423,12.917200000000008,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1424,12.917200000000008,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1425,12.917200000000008,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1426,12.917200000000008,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1427,12.917200000000008,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1428,12.917200000000008,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1429,12.917200000000008,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1430,12.917200000000008,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1431,12.917200000000008,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1432,12.917200000000008,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1433,12.917200000000008,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1434,12.917200000000008,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1435,12.917200000000008,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1436,12.917200000000008,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1437,12.917200000000008,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1438,12.917200000000008,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1439,12.917200000000008,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1440,12.917200000000008,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1441,12.917200000000008,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1442,12.917200000000008,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1443,12.917200000000008,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1444,12.917200000000008,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1445,12.917200000000008,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1446,12.917200000000008,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1447,12.917200000000008,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1448,12.917200000000008,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1449,12.917200000000008,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1450,13.184600000000009,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1451,13.184600000000009,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1452,13.184600000000009,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1453,13.184600000000009,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1454,13.184600000000009,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1455,13.184600000000009,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1456,13.184600000000009,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1457,13.184600000000009,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1458,13.184600000000009,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1459,13.184600000000009,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1460,13.184600000000009,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
1461,13.184600000000009,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
